System,DF Activated,FountainType,FountainCount,Painted,Filter Installed,Position,Outdoor,GISPropNum,PropertyName,OMPPropID,SubPropertyName,ParkDistrict,Borough,AMPSID,AMPSClass,AMPSStatus,AMPSParentID,AMPSName,CommunityBoard,CouncilDistrict,Precinct,ZIPCode,x,y
M010-DF0936,Activated,Bottle Filler Fountain,2,,false,Indoor,false,M010,Central Park,M010-ZN29,79th St Yard And Summit Rock,M-13,M,100043642,DRINKFTN,I,M010-ZN29-BLG0728,Bottle Filler Fountain-Central Park-79TH ST. YARD,164,6,22,83,992181.779071971,223629.100363642
M010-DF0937,Activated,Water Cooler,1,,false,Indoor,false,M010,Central Park,M010-ZN29,79th St Yard And Summit Rock,M-13,M,100043639,DRINKFTN,I,M010-ZN29-BLG0728,Water Cooler-Central Park-79TH ST. YARD,164,6,22,83,992181.779071971,223629.100363642
M010-DF0938,Activated,Indoor Drinking Fountain,1,,false,Indoor,false,M010,Central Park,M010-ZN36,North Meadow Recreation Center,M-13,M,100043086,DRINKFTN,I,M010-ZN36-BLG0730,Indoor Drinking Fountain-Central Park-North Meadow Recreation Center,164,6,22,83,995341.626098722,227542.265109479
M010-DF0939,Activated,Indoor Drinking Fountain,1,,false,Indoor,false,M010,Central Park,M010-ZN36,North Meadow Recreation Center,M-13,M,100043132,DRINKFTN,I,M010-ZN36-BLG0730,Indoor Drinking Fountain-Central Park-North Meadow Recreation Center,164,6,22,83,995539.942303136,227513.502371728
M010-DF0940,Activated,Indoor Drinking Fountain,1,,false,Indoor,false,M010,Central Park,M010-ZN36,North Meadow Recreation Center,M-13,M,100043114,DRINKFTN,I,M010-ZN36-BLG0730,Indoor Drinking Fountain-Central Park-North Meadow Recreation Center,164,6,22,83,995489.434530139,227521.617512971
M010-DF0941,Activated,Indoor Drinking Fountain,1,,false,Indoor,false,M010,Central Park,M010-ZN36,North Meadow Recreation Center,M-13,M,100043093,DRINKFTN,I,M010-ZN36-BLG0730,Indoor Drinking Fountain-Central Park-North Meadow Recreation Center,164,6,22,83,995334.591007798,227497.131013393
,Activated,Bottle Filler High Low,,,,,true,,,,,Q-11,Q,,DRINKFTN,,,,,,,,1046238.04103797,211813.867760553
M010-DF0942,Activated,Water Cooler,1,,false,Indoor,false,M010,Central Park,M010-ZN36,North Meadow Recreation Center,M-13,M,100043126,DRINKFTN,I,M010-ZN36-BLG0730,Water Cooler-Central Park-North Meadow Recreation Center,164,6,22,83,995394.361557558,227535.630608305
M010-DF0943,Activated,Indoor Drinking Fountain,1,,false,Indoor,false,M010,Central Park,M010-ZN39,Conservatory Gardens West Landscape,M-13,M,100043106,DRINKFTN,I,M010-ZN40-BLG0736,Indoor Drinking Fountain-Central Park-CONSERVATORY GARDEN,164,6,22,83,997337.40229088,228623.821345314
M010-DF0944,Activated,Indoor Drinking Fountain,1,,false,Indoor,false,M010,Central Park,M010-ZN39,Conservatory Gardens West Landscape,M-13,M,100043133,DRINKFTN,I,M010-ZN40-BLG0737,Indoor Drinking Fountain-Central Park-CONSERVATORY GARDEN,164,6,22,83,997238.958590135,228448.829241231
M010-DF1037,Activated,Water Cooler,1,,false,Indoor,false,M010,Central Park,M010-031,Heckscher Plgd,M-13,M,100043116,DRINKFTN,I,M010-031-BLG0688,Water Cooler-Central Park-HECKSCHER Comfort,164,6,22,83,990593.92594847,219212.773238316
M010-DF1038,Activated,Bottle Filler Fountain,2,,false,Indoor,false,M010,Central Park,M010-031,Heckscher Plgd,M-13,M,100043096,DRINKFTN,I,M010-031-BLG0688,Bottle Filler Fountain-Central Park-HECKSCHER Comfort,164,6,22,83,990593.92594847,219212.773238316
M010-DF1039,Activated,Water Cooler,1,,false,Indoor,false,M010,Central Park,M010-ZN05,"Dairy, Chess & Checkers House, Carousel",M-13,M,100043123,DRINKFTN,I,M010-BLG0687,Water Cooler-Central Park-DAIRY,164,6,22,83,991534.234763383,219484.14080581
M010-DF1040,Activated,Water Cooler,1,,false,Indoor,false,M010,Central Park,M010-ZN42&43,Frawleys' Run,M-13,M,100043103,DRINKFTN,I,M010-BLG0743,Water Cooler-Central Park-Dana Discovery Center,164,6,22,83,997690.419629469,229672.111243471
M010-DF1041,Activated,Food Prep Sink,1,,false,Indoor,false,M010,Central Park,M010-ZN42&43,Frawleys' Run,M-13,M,100043087,DRINKFTN,I,M010-BLG0743,Food Prep Sink-Central Park-Dana Discovery Center,164,6,22,83,997690.419629469,229672.111243471
M010-DF1042,Activated,Water Cooler,1,,false,Indoor,false,M010,Central Park,M010-ZN42&43,Frawleys' Run,M-13,M,100043088,DRINKFTN,I,M010-BLG0743,Water Cooler-Central Park-Dana Discovery Center,164,6,22,83,997690.419629469,229672.111243471
M010-DF1043,Activated,Bottle Filler Fountain,2,,false,Indoor,false,M010,Central Park,M010-ZN01,Wien Walk And Arsenal,M-13,M,100043085,DRINKFTN,I,M010-ZN01-BLG0707,Bottle Filler Fountain-Central Park-ARSENAL,164,6,22,83,992198.543474137,218947.119242057
M010-DF1045,Activated,Water Cooler,1,,false,Indoor,false,M010,Central Park,M010-ZN01,Wien Walk And Arsenal,M-13,M,100043099,DRINKFTN,I,M010-ZN01-BLG0707,Water Cooler-Central Park-ARSENAL,164,6,22,83,992198.543474137,218947.119242057
M010-DF1046,Activated,Indoor Drinking Fountain,1,,false,Indoor,false,M010,Central Park,M010-ZN01,Wien Walk And Arsenal,M-13,M,100043129,DRINKFTN,I,M010-ZN01-BLG0707,Indoor Drinking Fountain-Central Park-ARSENAL,164,6,22,83,992198.543474137,218947.119242057
M010-DF1047,Activated,Food Prep Sink,1,,false,Indoor,false,M010,Central Park,M010-ZN01,Wien Walk And Arsenal,M-13,M,100043111,DRINKFTN,I,M010-ZN01-BLG0707,Food Prep Sink-Central Park-ARSENAL,164,6,22,83,992198.543474137,218947.119242057
M010-DF1048,Activated,Indoor Drinking Fountain,1,,false,Indoor,false,M010,Central Park,M010-ZN01,Wien Walk And Arsenal,M-13,M,100043089,DRINKFTN,I,M010-ZN01-BLG0707,Indoor Drinking Fountain-Central Park-ARSENAL,164,6,22,83,992198.543474137,218947.119242057
M010-DF1049,Activated,Water Cooler,1,,false,Indoor,false,M010,Central Park,M010-ZN01,Wien Walk And Arsenal,M-13,M,100043117,DRINKFTN,I,M010-ZN01-BLG0707,Water Cooler-Central Park-ARSENAL,164,6,22,83,992198.543474137,218947.119242057
M010-DF1050,Activated,Food Prep Sink,1,,false,Indoor,false,M010,Central Park,M010-ZN01,Wien Walk And Arsenal,M-13,M,100043097,DRINKFTN,I,M010-ZN01-BLG0707,Food Prep Sink-Central Park-ARSENAL,164,6,22,83,992198.543474137,218947.119242057
M010-DF1051,Activated,Food Prep Sink,1,,false,Indoor,false,M010,Central Park,M010-ZN01,Wien Walk And Arsenal,M-13,M,100043125,DRINKFTN,I,M010-ZN01-BLG0707,Food Prep Sink-Central Park-ARSENAL,164,6,22,83,992198.543474137,218947.119242057
M010-DF1052,Activated,Food Prep Sink,1,,false,Indoor,false,M010,Central Park,M010-ZN01,Wien Walk And Arsenal,M-13,M,100043104,DRINKFTN,I,M010-ZN01-BLG0707,Food Prep Sink-Central Park-ARSENAL,164,6,22,83,992198.543474137,218947.119242057
M010-DF1054,Activated,Water Cooler,1,,false,Indoor,false,M010,Central Park,M010-ZN05,"Dairy, Chess & Checkers House, Carousel",M-13,M,100043633,DRINKFTN,I,M010-ZN05-BLG0739,Water Cooler-Central Park-CHESS HOUSE,164,6,22,83,991278.669985801,219483.344219476
M010-DF1055,Activated,Water Cooler,1,,false,Indoor,false,M010,Central Park,M010-ZN10&11,Sheep Meadow,M-13,M,100043118,DRINKFTN,I,M010-ZN10+11-BLG0715,Water Cooler-Central Park-MINERAL SPRINGS,164,6,22,83,991343.116051137,220916.33741647
M010-DF1056,Activated,Water Cooler,1,,false,Indoor,false,M010,Central Park,M010-ZN27,Great Lawn And Cleopatra's Needle,M-13,M,100043134,DRINKFTN,I,M010-ZN27-BLG0682,Water Cooler-Central Park-86TH Street Shops,164,6,22,83,993709.030938714,224835.78725472
M010-DF1057,Activated,Bottle Filler Fountain,2,,false,Indoor,false,M010,Central Park,M010-ZN27,Great Lawn And Cleopatra's Needle,M-13,M,100043092,DRINKFTN,I,M010-ZN27-BLG0682,Bottle Filler Fountain-Central Park-86TH Street Shops,164,6,22,83,993709.030938714,224835.78725472
M010-DF1058,Activated,Indoor Drinking Fountain,1,,false,Indoor,false,M010,Central Park,M010-ZN27,Great Lawn And Cleopatra's Needle,M-13,M,100043124,DRINKFTN,I,M010-ZN27-BLG0682,Indoor Drinking Fountain-Central Park-86TH Street Shops,164,6,22,83,993709.030938714,224835.78725472
M010-DF1059,Activated,Indoor Drinking Fountain,1,,false,Indoor,false,M010,Central Park,M010-ZN27,Great Lawn And Cleopatra's Needle,M-13,M,100043113,DRINKFTN,I,M010-ZN27-BLG0682,Indoor Drinking Fountain-Central Park-86TH Street Shops,164,6,22,83,993709.030938714,224835.78725472
M010-DF1060,Activated,Slop Sink,1,,false,Indoor,false,M010,Central Park,M010-ZN27,Great Lawn And Cleopatra's Needle,M-13,M,100043091,DRINKFTN,I,M010-ZN27-BLG0682,Slop Sink-Central Park-86th Street Shops,164,6,22,83,993709.030938714,224835.78725472
M010-DF1061,Activated,Slop Sink,1,,false,Indoor,false,M010,Central Park,M010-ZN27,Great Lawn And Cleopatra's Needle,M-13,M,100043098,DRINKFTN,I,M010-ZN27-BLG0682,Slop Sink-Central Park-86th Street Shops,164,6,22,83,993709.030938714,224835.78725472
M010-DF1062,Activated,Indoor Drinking Fountain,1,,false,Indoor,false,M010,Central Park,M010-ZN27,Great Lawn And Cleopatra's Needle,M-13,M,100043121,DRINKFTN,I,M010-ZN27-BLG0682,Indoor Drinking Fountain-Central Park-86TH Street Shops,164,6,22,83,993709.030938714,224835.78725472
M010-DF1063,Activated,Food Prep Sink,1,,false,Indoor,false,M010,Central Park,M010-ZN27,Great Lawn And Cleopatra's Needle,M-13,M,100043131,DRINKFTN,I,M010-ZN27-BLG0682,Food Prep Sink-Central Park-86TH Street Shops,164,6,22,83,993709.030938714,224835.78725472
M010-DF1064,Activated,Water Cooler,1,,false,Indoor,false,M010,Central Park,M010-ZN27,Great Lawn And Cleopatra's Needle,M-13,M,100043095,DRINKFTN,I,M010-ZN27-BLG0682,Water Cooler-Central Park-86TH Street Shops,164,6,22,83,993709.030938714,224835.78725472
M010-DF1065,Activated,Water Cooler,1,,false,Indoor,false,M010,Central Park,M010-ZN27,Great Lawn And Cleopatra's Needle,M-13,M,100043101,DRINKFTN,I,M010-ZN27-BLG0682,Water Cooler-Central Park-86TH Street Shops,164,6,22,83,993709.030938714,224835.78725472
M010-DF1066,Activated,Water Cooler,1,,false,Indoor,false,M010,Central Park,M010-ZN27,Great Lawn And Cleopatra's Needle,M-13,M,100043119,DRINKFTN,I,M010-ZN27-BLG0682,Water Cooler-Central Park-86TH Street Shops,164,6,22,83,993709.030938714,224835.78725472
M010-DF1067,Activated,Indoor Drinking Fountain,1,,false,Indoor,false,M010,Central Park,M010-ZN34,Reservoir (Northwest),M-13,M,100043172,DRINKFTN,I,M010-ZN34-BLG0697,Indoor Drinking Fountain-Central Park-C.P. TENNIS,164,6,22,83,994802.462150797,226888.939972564
M010-DF1104,Activated,Water Cooler,1,,false,Indoor,false,M010,Central Park,M010-ZN29,79th St Yard And Summit Rock,M-13,M,100043635,DRINKFTN,I,M010-ZN29-BLG0728,Water Cooler-Central Park-79TH ST. YARD,164,6,22,83,992181.777759641,223629.285730719
M010-DF1105,Activated,Food Prep Sink,1,,false,Indoor,false,M010,Central Park,M010-ZN10&11,Sheep Meadow,M-13,M,100043150,DRINKFTN,I,M010-ZN10+11-BLG0715,Food Prep Sink-Central Park-MINERAL SPRINGS,164,6,22,83,991304.80116713,220923.853477567
M010-DF1106,Activated,Indoor Drinking Fountain,1,,false,Indoor,false,M010,Central Park,M010-ZN34,Reservoir (Northwest),M-13,M,100043149,DRINKFTN,I,M010-ZN34-BLG0697,Indoor Drinking Fountain-Central Park-C.P. TENNIS,164,6,22,83,994802.584853977,226888.947846561
M010-DF1109,Activated,Water Cooler,1,,false,Indoor,false,M010,Central Park,M010-ZN18&19,The Ramble,M-13,M,100043138,DRINKFTN,I,M010-ZN18+19-BLG0720,Water Cooler-Central Park-RAMBLE SHED,164,6,22,83,993202.151703134,222867.663566306
M011-DF0207,Activated,C,1,false,false,"Under Tree, Near Ballfield, Just Outside Playground",true,M011,Chelsea Park,M011,,M-04,M,100039678,DRINKFTN,I,M011,C-Chelsea Park,104,3,10,10001,983947.842783972,212463.39730139
M011-DF0208,Activated,C,1,false,false,Near Ballfield,true,M011,Chelsea Park,M011,,M-04,M,100039604,DRINKFTN,I,M011,C-Chelsea Park,104,3,10,10001,983766.683697477,212741.259606555
M011-DF0209,Activated,D,1,true,false,"Under Tree, Near Ballfield, Just Outside Playground",true,M011,Chelsea Park,M011,,M-04,M,100039632,DRINKFTN,I,M011,D-Chelsea Park,104,3,10,10001,984149.378142058,212535.012315645
M011-DF0945,Activated,Indoor Drinking Fountain,1,,false,Indoor,false,M011,Chelsea Park,M011,,M-04,M,100043159,DRINKFTN,I,M011-BLG0652,Indoor Drinking Fountain-Chelsea Park-Chelsea Park,104,3,10,10001,984017.409245893,212468.275572478
M011-DF1072,Activated,Bathroom Sink,1,,false,Indoor,false,M011,Chelsea Park,M011,,M-04,M,100042472,DRINKFTN,I,M011-BLG0652,Bathroom Sink-Chelsea Park-Admin Building,104,3,10,10001,984017.474534466,212468.050507307
M011-DF868,Activated,A,1,,false,,true,M011,Chelsea Park,M011,,M-04,M,100043169,DRINKFTN,I,M011,A-Chelsea Park,104,3,10,10001,984211.399015381,212387.868252977
M013-DF0343,Activated,E,1,true,false,Under Tree,true,M013,City Hall Park,M013,,M-01,M,100039976,DRINKFTN,I,M013,E-City Hall Park,101,1,1,10007,982455.770308807,199227.876200303
M013-DF0344,Activated,E,1,true,false,Under Tree,true,M013,City Hall Park,M013,,M-01,M,100039891,DRINKFTN,I,M013,E-City Hall Park,101,1,1,10007,982821.210850894,198980.210357055
M014-DF0474,Activated,A,1,true,false,"Near Ballfield, In Playground",true,M014,Jackie Robinson Park,M014-02,Plgd One Fifty Two CLII,M-10,M,100040015,DRINKFTN,I,M014-02,A-Jackie Robinson Park-Plgd One Fifty Two CLII,110,9,30,10039,1000842.55735404,240786.666114062
M014-DF0475,Activated,A,1,true,false,"In Playground, Under Tree",true,M014,Jackie Robinson Park,M014-02,Plgd One Fifty Two CLII,M-10,M,100040035,DRINKFTN,I,M014-02,A-Jackie Robinson Park-Plgd One Fifty Two CLII,110,9,30,10039,1000907.82822088,240904.54940848
M014-DF0476,Activated,C,1,false,false,"Under Tree, In Playground",true,M014,Jackie Robinson Park,M014,,M-10,M,100040058,DRINKFTN,I,M014,C-Jackie Robinson Park,110,9,30,10039,1000502.94057922,240213.863453894
M014-DF0477,Activated,B,1,false,false,"In Playground, Under Tree",true,M014,Jackie Robinson Park,M014-03,"Playground One Forty Nine, CIL",M-10,M,100040087,DRINKFTN,I,M014-03,"B-Jackie Robinson Park-Playground One Forty Nine, CIL",110,9,30,10039,1000487.81134438,240168.664725393
M014-DF0478,Activated,A,1,true,false,"In Shade, In Playground",true,M014,Jackie Robinson Park,M014,,M-10,M,100040016,DRINKFTN,I,M014,A-Jackie Robinson Park,110,9,30,10039,1000230.02347414,239733.13049148
M014-DF0479,Activated,A,1,true,true,"In Shade, Just Outside Playground",true,M014,Jackie Robinson Park,M014,,M-10,M,100040036,DRINKFTN,I,M014,A-Jackie Robinson Park,110,9,30,10039,1000097.03784772,239494.245798647
M014-DF0905,NotYetActivated,Monument,1,,false,attached to display fountain,true,M014,Jackie Robinson Park,M014,,M-10,M,100043135,DRINKFTN,I,M014,Monument-Jackie Robinson Park,109,9,30,10039,1000870.95624738,241733.775440305
M014-DF0913,Activated,A,1,,true,,true,M014,Jackie Robinson Park,M014,,M-10,M,100042344,DRINKFTN,I,M014,A-Jackie Robinson Park,110,9,30,10039,1000751.19401972,240629.244840979
M014-DF0946,Activated,Indoor Drinking Fountain,1,,false,Indoor,false,M014,Jackie Robinson Park,M014,,M-10,M,100043156,DRINKFTN,I,M014-BLG0677,Indoor Drinking Fountain-Jackie Robinson Park-Recreation Center,110,9,30,10039,1000178.18926021,239585.94607456
M014-DF0947,Activated,Indoor Drinking Fountain,1,,false,Indoor,false,M014,Jackie Robinson Park,M014,,M-10,M,100043170,DRINKFTN,I,M014-BLG0677,Indoor Drinking Fountain-Jackie Robinson Park-Recreation Center,110,9,30,10039,1000178.18926021,239585.94607456
M014-DF0948,Activated,Indoor Drinking Fountain,1,,false,Indoor,false,M014,Jackie Robinson Park,M014,,M-10,M,100043177,DRINKFTN,I,M014-BLG0677,Indoor Drinking Fountain-Jackie Robinson Park-Recreation Center,110,9,30,10039,1000178.18926021,239585.94607456
M014-DF0949,Activated,Indoor Drinking Fountain,1,,false,Indoor,false,M014,Jackie Robinson Park,M014,,M-10,M,100043157,DRINKFTN,I,M014-BLG0677,Indoor Drinking Fountain-Jackie Robinson Park-Recreation Center,110,9,30,10039,1000178.18926021,239585.94607456
M014-DF0950,Activated,Slop Sink,1,,false,Indoor,false,M014,Jackie Robinson Park,M014,,M-10,M,100043171,DRINKFTN,I,M014-BLG0677,Slop Sink-Jackie Robinson Park-Recreation Center,110,9,30,10039,1000178.18926021,239585.94607456
M015-DF0438,Activated,A,1,true,false,"Under Tree, Near Ballfield, Just Outside Playground",true,M015,Columbus Park,M015,,M-01,M,100039995,DRINKFTN,I,M015,A-Columbus Park,103,1,5,10013,984333.155333548,199607.807855144
M015-DF0439,Activated,A,1,true,false,"Under Tree, Near Ballfield, Just Outside Playground",true,M015,Columbus Park,M015,,M-01,M,100040023,DRINKFTN,I,M015,A-Columbus Park,103,1,5,10013,984317.844668641,199475.631282225
M015-DF0440,Activated,D,1,true,false,"Under Tree, Near Ballfield, Just Outside Playground",true,M015,Columbus Park,M015,,M-01,M,100040044,DRINKFTN,I,M015,D-Columbus Park,103,1,5,10013,984180.695664718,199696.61443606
M015-DF0441,Activated,C,1,false,false,Near Ballfield,true,M015,Columbus Park,M015,,M-01,M,100040066,DRINKFTN,I,M015,C-Columbus Park,103,1,5,10013,984241.061029553,199701.927089482
M015-DF0442,Activated,C,1,false,false,"Near Ballfield, Under Tree",true,M015,Columbus Park,M015,,M-01,M,100039996,DRINKFTN,I,M015,C-Columbus Park,103,1,5,10013,984328.375487476,199879.193795308
M015-DF0443,Activated,E High Low,2,true,false,"Under Tree, Near Ballfield",true,M015,Columbus Park,M015,,M-01,M,100040024,DRINKFTN,I,M015,E High Low-Columbus Park,103,1,5,10013,984312.210821643,199996.447497814
M015-DF0444,Activated,E High Low,2,true,false,"Under Tree, Near Ballfield",true,M015,Columbus Park,M015,,M-01,M,100040004,DRINKFTN,I,M015,E High Low-Columbus Park,103,1,5,10013,984182.136934801,200045.59372498
M016-DF0302,Broken,Trough,1,false,false,Out in Open,true,M016,Cooper Triangle,M016,,M-03,M,100039793,DRINKFTN,I,M016,Trough-Cooper Triangle,103,2,9,10003,986787.103837713,204776.063266649
M017-DF0345,UnderConstruction,C,1,false,false,"Under Tree, Near Ballfield, Just Outside Playground",true,M017,Corlears Hook Park,M017,,M-03,M,100039981,DRINKFTN,I,M017,C-Corlears Hook Park,103,2,7,10002,989853.886418059,198526.236527472
M017-DF0346,UnderConstruction,C,1,false,false,"Under Tree, Near Ballfield, Just Outside Playground",true,M017,Corlears Hook Park,M017,,M-03,M,100039892,DRINKFTN,I,M017,C-Corlears Hook Park,103,2,7,10002,989689.140356466,198387.626240387
M018-DF0497,Activated,CS Metal,1,false,false,"In Playground, Near Ballfield",true,M018,Carmansville Playground,M018,,M-09,M,100040053,DRINKFTN,I,M018,CS Metal-Carmansville Playground,109,7,30,10031,999656.285120308,241372.03075698
M019-DF0430,Activated,A,1,true,false,"Under Tree, In Playground",true,M019,Coleman Playground,M019,,M-03,M,100040025,DRINKFTN,I,M019,A-Coleman Playground,103,1,5,10002,986013.355057135,198211.446146562
M019-DF0431,Activated,A,1,true,false,"Under Tree, In Shade, Near Ballfield, Just Outside Playground",true,M019,Coleman Playground,M019,,M-03,M,100040046,DRINKFTN,I,M019,A-Coleman Playground,103,1,5,10002,986120.566784977,198356.207996144
M019-DF0432,Broken,A,1,true,false,Near Ballfield,true,M019,Coleman Playground,M019,,M-03,M,100040068,DRINKFTN,I,M019,A-Coleman Playground,103,1,5,10002,985887.403209298,198412.681964561
M022-DF0236,Activated,D,1,false,false,Near Ballfield,true,M022,De Witt Clinton Park,M022,,M-04,M,100039726,DRINKFTN,I,M022,D-De Witt Clinton Park,104,3,18,10019,986111.93294397,219220.274863719
M022-DF0238,Activated,A,1,true,false,Near Ballfield,true,M022,De Witt Clinton Park,M022,,M-04,M,100039709,DRINKFTN,I,M022,A-De Witt Clinton Park,104,3,18,10019,985999.520111054,219269.806916892
M022-DF0239,Activated,D,1,false,false,Near Ballfield,true,M022,De Witt Clinton Park,M022,,M-04,M,100039691,DRINKFTN,I,M022,D-De Witt Clinton Park,104,3,18,10019,985922.949069976,219292.224194899
M022-DF0240,Activated,D,1,false,false,"Near Ballfield, Just Outside Playground",true,M022,De Witt Clinton Park,M022,,M-04,M,100039738,DRINKFTN,I,M022,D-De Witt Clinton Park,104,3,18,10019,985748.128225386,219076.762355476
M022-DF0241,Activated,E,1,true,false,"Under Tree, Near Ballfield, Just Outside Playground",true,M022,De Witt Clinton Park,M022,,M-04,M,100039716,DRINKFTN,I,M022,E-De Witt Clinton Park,104,3,18,10019,985718.410437047,219180.010180473
